value,count
4222,212155
4223,42501
4224,16840
4225,28441
4226,67954
4227,94601
4228,13759
4229,47870
4230,33772
4231,29939
4232,13903
4233,97669
4234,18694
4235,38664
4236,16217
4237,160002
4238,39709
4239,129704
4240,22173
4241,86562
4242,39549
4243,104607
4244,31392
4245,71516
4246,86231
4247,90404
4248,18108
4249,115355
4250,96194
4251,81576
4252,30543
4253,53893
4254,202982
4255,188382
4256,34347
4257,129483
4258,391663
4259,121725
4260,36688
4261,147663
4262,247718
4263,77493
4264,25875
4265,462654
4266,11313
4267,231247
4268,12906
4269,270650
4270,25275
4271,89553
4272,22019
4273,39346
4274,52037
4275,22156
4276,44753
4277,153784
4278,76533
4279,61639
4280,28782
4281,218445
4282,87815
4283,70829
4284,23114
4285,30917
4286,55579
4287,85891
4288,19997
4289,21972
4290,43764
4291,55314
4292,25152
4293,19389
4294,36886
4295,70226
4296,10304
4297,30355
4298,40297
4299,52282
4300,23146
4301,55358
4302,51627
4303,45029
4304,12655
4305,147075
4306,61621
4307,68677
4308,14893
4309,281286
4310,67364
4311,78315
4312,24695
4313,325996
4314,85833
4315,164483
4316,30503
4317,278839
4318,174428
4319,119265
4320,37204
4321,82663
4322,442410
4323,63851
4324,46292
4325,71272
4326,19039
4327,87833
4328,40074
4329,84732
4330,22793
4331,72895
4332,35057
4333,144306
4334,58790
4335,98352
4336,9155
4337,68290
4338,38328
4339,96881
4340,17479
4341,59493
4342,43917
4343,302576
4344,11516
4345,75564
4346,80127
4347,143002
4348,16974
4349,74012
4350,52402
4351,234005
4352,17556
4353,129399
4354,36016
4355,526763
4356,14688
4357,130930
4358,62377
4359,903268
4360,21619
4361,245677
4362,54560
4363,204397
4364,21195
4365,109505
4366,71969
4367,157518
4368,30952
4369,183679
4370,74222
4371,138327
4372,23590
4373,166843
4374,37463
4375,129082
4376,13262
4377,289098
4378,60266
4379,185193
4380,13886
4381,440369
4382,101914
4383,113734
4384,19855
4385,199945
4386,96504
4387,181433
4388,20381
4389,65350
4390,50759
4391,72493
4392,21477
4393,69942
4394,120186
4395,137668
4396,18618
4397,84155
4398,144710
4399,306445
4400,41628
4401,200968
4402,238899
4403,352008
4404,41933
4405,418694
4406,647110
4407,646344
4408,53303
4409,334036
4410,29571
4411,1009473
4412,43244
4413,411851
4414,163224
4415,217876
4416,33496
4417,146998
4418,22559
4419,100542
4420,22912
4421,84382
4422,64320
4423,58179
4424,9642
4425,24615
4426,100529
4427,59791
4428,19830
4429,48088
4430,106452
4431,163671
4432,17451
4433,50667
4434,124200
4435,247623
4436,43420
4437,104893
4438,215801
4439,137936
4440,65143
4441,112362
4442,423653
4443,57754
4444,44582
4445,341804
4446,16254
4447,93564
4448,22515
4449,568278
4450,28057
4451,126922
4452,25475
4453,31712
4454,60869
4455,26217
4456,30938
4457,38999
4458,54419
4459,37479
4460,34008
4461,91803
4462,58362
4463,53227
4464,31698
4465,54630
4466,70268
4467,91320
4468,55510
4469,96759
4470,114135
4471,114748
4472,28176
4473,113317
4474,134682
4475,158106
4476,24525
4477,153641
4478,203645
4479,419580
4480,40493
4481,115052
4482,86000
4483,49334
4484,45513
4485,21682
4486,78138
4487,62473
4488,31360
4489,29012
4490,117212
4491,44860
4492,37740
4493,73292
4494,109516
4495,58122
4496,28141
4497,99890
4498,118832
4499,102192
4500,18918
4501,95520
4502,185677
4503,45143
4504,67986
4505,52343
4506,106141
4507,76303
4508,42291
4509,72682
4510,89423
4511,195701
4512,21050
4513,67535
4514,53685
4515,51902
4516,17500
4517,76932
4518,67902
4519,28298
4520,21659
4521,64456
4522,137921
4523,72621
4524,29237
4525,107857
4526,98242
4527,113855
4528,35816
4529,373369
4530,189626
4531,121328
4532,47569
4533,105237
4534,635101
4535,69494
4536,57262
4537,69248
4538,195343
4539,43496
4540,44164
4541,82918
4542,230032
4543,120827
4544,47535
4545,100348
4546,482530
4547,98511
4548,51206
4549,75745
4550,43358
4551,244493
4552,32346
4553,314792
4554,45076
4555,369904
4556,43477
4557,121865
4558,100291
4559,159806
4560,28284
4561,138626
4562,165771
4563,51184
4564,53865
4565,329839
4566,89648
4567,131114
4568,66622
4569,570339
4570,182068
4571,252741
4572,87960
4573,179915
4574,405681
4575,102775
4576,51250
4577,114618
4578,26224
4579,142736
4580,5432
4581,171451
4582,148690
4583,163072
4584,33836
4585,422652
4586,435231
4587,111568
4588,59681
4589,657529
4590,23009
4591,262706
4592,49204
4593,72729
4594,59005
4595,101471
4596,65743
4597,49538
4598,62623
4599,36809
4600,17401
4601,70597
4602,71317
4603,45596
4604,63076
4605,69331
4606,119321
4607,154892
4608,46193
4609,125477
4610,207700
4611,143032
4612,28888
4613,46525
4614,335562
4615,433570
4616,113464
4617,104014
4618,700990
4619,744473
4620,91159
4621,261835
4622,61977
4623,358247
4624,14166
4625,377122
4626,16006
4627,597759
4628,2974
4629,711927
4630,40441
4631,357896
4632,13020
4633,199559
4634,48261
4635,102713
4636,21615
4637,96582
4638,40855
