m,K,K_over_m,cycle_min,cycle_max,rng_seed,trial_idx
318,2638,8.29559748427673,2622.0,2630.0,11521765983598316902,146
318,2638,8.29559748427673,2622.0,2630.0,13367803717746553866,148
318,2638,8.29559748427673,2622.0,2630.0,6364878347723266840,149
318,2638,8.29559748427673,2622.0,2630.0,7861026751953964467,151
318,2638,8.29559748427673,2622.0,2630.0,11768445492452638301,152
318,2638,8.29559748427673,2622.0,2630.0,607280773439978655,153
318,2638,8.29559748427673,2622.0,2630.0,1952607542362761261,155
318,2378,7.477987421383648,2366.0,2374.0,3581836195438941855,157
318,2638,8.29559748427673,2622.0,2630.0,6534104510475785614,158
318,2638,8.29559748427673,2622.0,2630.0,3321260252163395414,159
318,2638,8.29559748427673,2622.0,2630.0,12471738067524138323,160
318,2046,6.433962264150943,2028.0,2042.0,6024396487258342848,161
318,2638,8.29559748427673,2622.0,2630.0,1785407708421759208,163
201,1350,6.7164179104477615,1332.0,1346.0,15003530589232291222,86
318,2638,8.29559748427673,2622.0,2630.0,7476435983541935044,168
318,2638,8.29559748427673,2622.0,2630.0,6737010861458759822,169
318,2046,6.433962264150943,2028.0,2042.0,8400793894190373024,171
318,2046,6.433962264150943,2028.0,2042.0,12541694418517972396,172
318,2046,6.433962264150943,2028.0,2042.0,9931138434938744147,173
318,2046,6.433962264150943,2028.0,2042.0,9941916130101741417,174
318,2638,8.29559748427673,2622.0,2630.0,2910901990370750912,176
318,2638,8.29559748427673,2622.0,2630.0,9490161133382385813,177
318,2638,8.29559748427673,2622.0,2630.0,10271522331368763471,178
318,2638,8.29559748427673,2622.0,2630.0,6606591894593373267,180
318,2638,8.29559748427673,2622.0,2630.0,6269161034994345235,181
318,2638,8.29559748427673,2622.0,2630.0,2603256680914456668,182
318,2638,8.29559748427673,2622.0,2630.0,2103527166591407377,183
201,1810,9.00497512437811,1792.0,1802.0,7972526476429688367,119
318,2638,8.29559748427673,2622.0,2630.0,13571681718125662233,184
318,2638,8.29559748427673,2622.0,2630.0,6420650496812161648,185
318,2638,8.29559748427673,2622.0,2630.0,10377628357653690953,186
318,2046,6.433962264150943,2028.0,2042.0,15385247545927680731,189
318,2638,8.29559748427673,2622.0,2630.0,11008782228240713766,190
201,1350,6.7164179104477615,1332.0,1346.0,13403732492899449120,125
318,2638,8.29559748427673,2622.0,2630.0,5293278266470623159,194
318,2638,8.29559748427673,2622.0,2630.0,12490756885278073163,196
318,2638,8.29559748427673,2622.0,2630.0,3007375428867816974,197
318,2638,8.29559748427673,2622.0,2630.0,3505120531149275785,198
318,2638,8.29559748427673,2622.0,2630.0,4744087695846521139,199
201,1350,6.7164179104477615,1332.0,1346.0,5313376427151610705,141
326,2638,8.0920245398773,2622.0,2630.0,2642796833148667643,0
201,1810,9.00497512437811,1792.0,1802.0,7526372437415605805,142
201,1350,6.7164179104477615,1332.0,1346.0,14554530004128929079,145
326,2046,6.276073619631902,2028.0,2042.0,10027410230069127651,4
718,5794,8.069637883008356,5778.0,5788.0,18366809994268516572,99
326,2638,8.0920245398773,2622.0,2630.0,9604134193585120506,6
326,2638,8.0920245398773,2622.0,2630.0,5511631624760816126,7
201,1350,6.7164179104477615,1332.0,1346.0,9077980893436432175,160
326,2046,6.276073619631902,2028.0,2042.0,2557699537231364836,10
326,2046,6.276073619631902,2028.0,2042.0,4747264964837266228,11
326,2046,6.276073619631902,2028.0,2042.0,1775629796584693141,12
326,2638,8.0920245398773,2622.0,2630.0,13882962403006668223,13
326,2638,8.0920245398773,2622.0,2630.0,5251330006538709260,14
326,2638,8.0920245398773,2622.0,2630.0,16204358763296529583,15
326,2638,8.0920245398773,2622.0,2630.0,10954897370927549221,16
203,1350,6.650246305418719,1332.0,1346.0,4092222104166468871,8
203,1810,8.916256157635468,1792.0,1802.0,9205924015322566393,11
203,1350,6.650246305418719,1332.0,1346.0,8656710930968987790,18
326,2046,6.276073619631902,2028.0,2042.0,6257463199447312162,19
326,2638,8.0920245398773,2622.0,2630.0,10698271705278794421,20
326,2638,8.0920245398773,2622.0,2630.0,16965056984378903155,21
203,1350,6.650246305418719,1332.0,1346.0,692377218483528644,19
326,2378,7.294478527607362,2366.0,2374.0,11736759621913508488,23
326,2046,6.276073619631902,2028.0,2042.0,15758918526949110725,25
326,2046,6.276073619631902,2028.0,2042.0,12225720575255817523,26
326,2638,8.0920245398773,2622.0,2630.0,16689762706759874395,27
326,2638,8.0920245398773,2622.0,2630.0,15396184279657201502,29
326,2638,8.0920245398773,2622.0,2630.0,18049198016244650812,30
203,1350,6.650246305418719,1332.0,1346.0,11633013961654665705,37
326,2638,8.0920245398773,2622.0,2630.0,17648313844346472439,32
326,2638,8.0920245398773,2622.0,2630.0,15450770712015972483,38
326,2638,8.0920245398773,2622.0,2630.0,17909226886235965480,39
203,1350,6.650246305418719,1332.0,1346.0,2604956226104369747,48
326,2638,8.0920245398773,2622.0,2630.0,7171279160974543366,40
326,2638,8.0920245398773,2622.0,2630.0,1306150056873329450,43
326,2638,8.0920245398773,2622.0,2630.0,2196738508439889019,44
203,1810,8.916256157635468,1792.0,1802.0,5505261780393432649,60
326,2046,6.276073619631902,2028.0,2042.0,12065603109118697907,45
326,2638,8.0920245398773,2622.0,2630.0,10937368439150847564,46
326,2638,8.0920245398773,2622.0,2630.0,3953407514411837404,53
326,2638,8.0920245398773,2622.0,2630.0,11926981291137161553,55
326,2638,8.0920245398773,2622.0,2630.0,10602932742265287083,56
326,2638,8.0920245398773,2622.0,2630.0,13864386514753737820,57
326,2638,8.0920245398773,2622.0,2630.0,13199657903731551356,59
203,1350,6.650246305418719,1332.0,1346.0,6824678712709238289,101
326,2046,6.276073619631902,2028.0,2042.0,5890223977853997333,62
203,1810,8.916256157635468,1792.0,1802.0,10155166740408604414,102
326,2638,8.0920245398773,2622.0,2630.0,439026612829971698,65
326,2046,6.276073619631902,2028.0,2042.0,12678990096360845440,66
326,2638,8.0920245398773,2622.0,2630.0,2975862805028150279,67
326,2046,6.276073619631902,2028.0,2042.0,16665396068620655092,68
203,1350,6.650246305418719,1332.0,1346.0,4097366495820705147,113
718,5794,8.069637883008356,5778.0,5788.0,8954674137819899154,101
326,2638,8.0920245398773,2622.0,2630.0,17692727142293651512,71
203,1350,6.650246305418719,1332.0,1346.0,4839574779420572938,130
326,2638,8.0920245398773,2622.0,2630.0,8762363433939546229,72
203,1350,6.650246305418719,1332.0,1346.0,13721290471042604616,132
326,2046,6.276073619631902,2028.0,2042.0,9102866682600341740,75
326,2638,8.0920245398773,2622.0,2630.0,1222803452779173707,77
326,2638,8.0920245398773,2622.0,2630.0,968829797250136490,78
203,1810,8.916256157635468,1792.0,1802.0,15629499687116431307,139
326,2638,8.0920245398773,2622.0,2630.0,4919522141896548430,79
203,1350,6.650246305418719,1332.0,1346.0,3276403054807884963,148
326,2638,8.0920245398773,2622.0,2630.0,15863581208378555166,82
326,2046,6.276073619631902,2028.0,2042.0,7426856202483220506,84
326,2638,8.0920245398773,2622.0,2630.0,7340891977534389923,88
203,1350,6.650246305418719,1332.0,1346.0,17957493451283828163,173
203,1350,6.650246305418719,1332.0,1346.0,9391614792399358570,175
326,2638,8.0920245398773,2622.0,2630.0,16974309326756494177,90
326,2638,8.0920245398773,2622.0,2630.0,9643195015854964024,91
326,2638,8.0920245398773,2622.0,2630.0,18289030088100974124,93
326,2638,8.0920245398773,2622.0,2630.0,4723229205345345876,94
203,1810,8.916256157635468,1792.0,1802.0,17505055606853006239,198
208,1810,8.701923076923077,1792.0,1802.0,7916430159820547537,0
326,2638,8.0920245398773,2622.0,2630.0,1390720427830358053,97
326,2522,7.736196319018405,2512.0,2518.0,17574945118943059976,98
326,2638,8.0920245398773,2622.0,2630.0,8233083766036695174,99
208,1810,8.701923076923077,1792.0,1802.0,13081594623170253377,13
326,2638,8.0920245398773,2622.0,2630.0,13719953033109306549,100
208,1350,6.490384615384615,1332.0,1346.0,16077011380754578309,15
326,2046,6.276073619631902,2028.0,2042.0,9409287191728083960,103
326,2638,8.0920245398773,2622.0,2630.0,5693429232425165138,104
208,1810,8.701923076923077,1792.0,1802.0,1878509095967362050,24
326,2638,8.0920245398773,2622.0,2630.0,6477085251268927357,107
208,1350,6.490384615384615,1332.0,1346.0,17814528703012955387,25
208,1810,8.701923076923077,1792.0,1802.0,16199139309083968366,36
326,1321,4.052147239263804,1296.0,1319.0,7126926196510186315,110
326,2638,8.0920245398773,2622.0,2630.0,10112070941165775638,111
326,2638,8.0920245398773,2622.0,2630.0,6376323813420275044,112
326,2638,8.0920245398773,2622.0,2630.0,10569486145372142450,113
208,1350,6.490384615384615,1332.0,1346.0,11614240987406482778,53
326,2638,8.0920245398773,2622.0,2630.0,8302481687421580892,119
208,1350,6.490384615384615,1332.0,1346.0,11242169319032040318,57
208,1810,8.701923076923077,1792.0,1802.0,11567143504961218117,58
326,2638,8.0920245398773,2622.0,2630.0,8660231711733648457,120
208,1350,6.490384615384615,1332.0,1346.0,147207142256264017,69
326,2638,8.0920245398773,2622.0,2630.0,8113737449422726727,123
326,2046,6.276073619631902,2028.0,2042.0,5270793539572886880,126
326,2638,8.0920245398773,2622.0,2630.0,15754602909145445682,127
326,2638,8.0920245398773,2622.0,2630.0,15520430831211176098,128
208,1350,6.490384615384615,1332.0,1346.0,8261001901041076788,81
208,1350,6.490384615384615,1332.0,1346.0,3316038672661172977,82
208,1350,6.490384615384615,1332.0,1346.0,10782387922395435907,83
208,1350,6.490384615384615,1332.0,1346.0,5151242822616604117,85
326,2638,8.0920245398773,2622.0,2630.0,1164186411382344294,131
208,1350,6.490384615384615,1332.0,1346.0,16188921549155843617,88
326,1321,4.052147239263804,1296.0,1319.0,2951852120102511297,132
326,2638,8.0920245398773,2622.0,2630.0,12777627925048772696,133
326,2046,6.276073619631902,2028.0,2042.0,5394763094532794424,134
326,2638,8.0920245398773,2622.0,2630.0,3319009426046200473,135
718,5906,8.225626740947074,5888.0,5898.0,6609342998025960797,104
326,2638,8.0920245398773,2622.0,2630.0,5632826787874160087,136
208,1350,6.490384615384615,1332.0,1346.0,14170209719012529801,102
326,2638,8.0920245398773,2622.0,2630.0,17445899181375826418,138
326,2638,8.0920245398773,2622.0,2630.0,7518879383505908191,139
208,1350,6.490384615384615,1332.0,1346.0,8075215028881690479,108
208,1350,6.490384615384615,1332.0,1346.0,17377057768235159943,114
326,2378,7.294478527607362,2366.0,2374.0,15274306140971835639,141
326,2638,8.0920245398773,2622.0,2630.0,15755541294734406061,142
326,2638,8.0920245398773,2622.0,2630.0,14393589101451525119,146
326,2638,8.0920245398773,2622.0,2630.0,9466666983881870969,147
208,1350,6.490384615384615,1332.0,1346.0,1440088911087308094,123
208,1810,8.701923076923077,1792.0,1802.0,18142779504122672764,124
208,1810,8.701923076923077,1792.0,1802.0,1611922467457119757,130
326,2638,8.0920245398773,2622.0,2630.0,1221208579091558016,149
326,2046,6.276073619631902,2028.0,2042.0,17412799286793605677,150
326,2638,8.0920245398773,2622.0,2630.0,13449738099308730839,151
208,1350,6.490384615384615,1332.0,1346.0,16916672061087718645,135
326,2638,8.0920245398773,2622.0,2630.0,1918908490755835369,153
326,2638,8.0920245398773,2622.0,2630.0,5657805448206151174,154
326,2046,6.276073619631902,2028.0,2042.0,14884632671626726704,155
208,1350,6.490384615384615,1332.0,1346.0,3814395453544924892,139
326,2046,6.276073619631902,2028.0,2042.0,3841903032066726135,156
326,2638,8.0920245398773,2622.0,2630.0,11699145092340911538,157
326,2638,8.0920245398773,2622.0,2630.0,4404596402479343598,158
326,2638,8.0920245398773,2622.0,2630.0,11061620374539065345,160
326,2638,8.0920245398773,2622.0,2630.0,3139315291435715569,162
326,2638,8.0920245398773,2622.0,2630.0,9893036181207795865,163
326,2046,6.276073619631902,2028.0,2042.0,14591991279421572643,164
326,2638,8.0920245398773,2622.0,2630.0,14760189664320712295,165
326,2638,8.0920245398773,2622.0,2630.0,12648803766319286474,167
326,2046,6.276073619631902,2028.0,2042.0,1891437239923913718,169
326,2638,8.0920245398773,2622.0,2630.0,12081732929391917912,170
718,5906,8.225626740947074,5888.0,5898.0,11486959788505408725,105
208,1350,6.490384615384615,1332.0,1346.0,1655745220872173396,169
326,2638,8.0920245398773,2622.0,2630.0,16281657048111318255,173
326,2638,8.0920245398773,2622.0,2630.0,13988826213968554693,178
208,1350,6.490384615384615,1332.0,1346.0,17173057894592473195,185
326,2638,8.0920245398773,2622.0,2630.0,7311593194524402477,179
326,2046,6.276073619631902,2028.0,2042.0,5574501623958281145,181
326,2046,6.276073619631902,2028.0,2042.0,17455256281476708121,182
208,1350,6.490384615384615,1332.0,1346.0,4494557176141328316,191
326,2046,6.276073619631902,2028.0,2042.0,5243289569435068080,186
326,2046,6.276073619631902,2028.0,2042.0,17223613048291924452,188
326,2638,8.0920245398773,2622.0,2630.0,8797706829172493309,189
216,1350,6.25,1332.0,1346.0,12784471052248108281,1
216,1350,6.25,1332.0,1346.0,10050342912705105822,2
326,2638,8.0920245398773,2622.0,2630.0,10191895080672048213,192
326,2046,6.276073619631902,2028.0,2042.0,15149463417855276673,194
216,1350,6.25,1332.0,1346.0,17705300416407578940,9
326,2638,8.0920245398773,2622.0,2630.0,16244050801903324769,195
326,2638,8.0920245398773,2622.0,2630.0,7257351727635882670,196
326,2638,8.0920245398773,2622.0,2630.0,17045706658801387732,197
326,2638,8.0920245398773,2622.0,2630.0,15582200170289552798,198
216,1350,6.25,1332.0,1346.0,2011960674806740081,19
329,2046,6.218844984802431,2028.0,2042.0,5360236921867582681,0
216,1710,7.916666666666667,1692.0,1706.0,4898063716299690089,21
216,1350,6.25,1332.0,1346.0,12287641354683418039,27
329,2378,7.227963525835866,2366.0,2374.0,4949586148284257166,7
329,2046,6.218844984802431,2028.0,2042.0,16762977255870701671,10
329,2046,6.218844984802431,2028.0,2042.0,6444951546244801312,13
329,2046,6.218844984802431,2028.0,2042.0,11954770594909881293,14
329,2522,7.665653495440729,2512.0,2518.0,1793420328882185150,17
329,2378,7.227963525835866,2366.0,2374.0,8837802321094226730,20
329,2378,7.227963525835866,2366.0,2374.0,7910821772769788130,22
329,2378,7.227963525835866,2366.0,2374.0,3094273646478599010,24
329,2046,6.218844984802431,2028.0,2042.0,9851938574131153335,28
329,2378,7.227963525835866,2366.0,2374.0,2745371680321233491,29
329,2378,7.227963525835866,2366.0,2374.0,3108142206846026678,36
329,2046,6.218844984802431,2028.0,2042.0,501353011551648209,37
216,1350,6.25,1332.0,1346.0,232428010917820140,64
216,1350,6.25,1332.0,1346.0,4752040479245821142,65
329,2378,7.227963525835866,2366.0,2374.0,8711143480892934966,40
329,2046,6.218844984802431,2028.0,2042.0,6038637223257774538,42
329,2046,6.218844984802431,2028.0,2042.0,402883630230288715,47
216,1710,7.916666666666667,1692.0,1706.0,1071523275612155280,76
216,1710,7.916666666666667,1692.0,1706.0,5149270834071435376,83
882,6242,7.0770975056689345,6210.0,6238.0,15665668911130760541,150
216,1350,6.25,1332.0,1346.0,13031890828248429983,86
329,2378,7.227963525835866,2366.0,2374.0,15411041060413106071,60
329,2378,7.227963525835866,2366.0,2374.0,9464680517182534849,62
329,2046,6.218844984802431,2028.0,2042.0,14018600199724588319,64
329,2378,7.227963525835866,2366.0,2374.0,14396017417193330311,67
329,2046,6.218844984802431,2028.0,2042.0,17093495755655726616,70
329,2046,6.218844984802431,2028.0,2042.0,14765503865737235795,71
329,2378,7.227963525835866,2366.0,2374.0,8421819703467314519,73
216,1350,6.25,1332.0,1346.0,1906341290175167158,98
216,1350,6.25,1332.0,1346.0,14501158332576910687,99
216,1710,7.916666666666667,1692.0,1706.0,10375322703866579698,100
216,1350,6.25,1332.0,1346.0,12949394522165307756,101
329,2046,6.218844984802431,2028.0,2042.0,2880256904315319131,79
216,1350,6.25,1332.0,1346.0,16536125046200088280,108
329,2046,6.218844984802431,2028.0,2042.0,2942900325699651014,81
329,1321,4.015197568389058,1296.0,1319.0,6785167752661173066,85
329,2046,6.218844984802431,2028.0,2042.0,17968182461260377497,94
216,1350,6.25,1332.0,1346.0,3012037871950144823,120
216,1350,6.25,1332.0,1346.0,11957704455866178658,129
216,1810,8.37962962962963,1792.0,1802.0,12772289379598002647,130
216,1710,7.916666666666667,1692.0,1706.0,12193560500068406576,133
216,1350,6.25,1332.0,1346.0,4782585181587957408,134
329,2378,7.227963525835866,2366.0,2374.0,907767427024145216,105
216,1710,7.916666666666667,1692.0,1706.0,7764993151268099585,135
329,2378,7.227963525835866,2366.0,2374.0,9888466684474711145,108
216,1710,7.916666666666667,1692.0,1706.0,17294556164877855338,138
329,2378,7.227963525835866,2366.0,2374.0,7386630536010291142,112
216,1710,7.916666666666667,1692.0,1706.0,10455290061517079871,143
1160,7562,6.518965517241379,7546.0,7558.0,6362954274949044398,26
216,1350,6.25,1332.0,1346.0,10468171589821046219,150
329,2046,6.218844984802431,2028.0,2042.0,17103856401862018289,121
216,1350,6.25,1332.0,1346.0,12317556420728910992,154
329,2378,7.227963525835866,2366.0,2374.0,17610550081409580700,124
216,1442,6.675925925925926,1434.0,1438.0,17379832629071891593,160
216,1350,6.25,1332.0,1346.0,4470852253339529446,165
329,2378,7.227963525835866,2366.0,2374.0,10527817201930959101,127
329,2046,6.218844984802431,2028.0,2042.0,1261530909718847741,128
718,5794,8.069637883008356,5778.0,5788.0,12010995785551539203,110
216,1350,6.25,1332.0,1346.0,4918794503640359352,170
216,1350,6.25,1332.0,1346.0,4179473722289989688,178
329,2046,6.218844984802431,2028.0,2042.0,18086342689960346722,134
216,1710,7.916666666666667,1692.0,1706.0,7317425622780688142,182
216,1710,7.916666666666667,1692.0,1706.0,8671482637119064112,186
216,1350,6.25,1332.0,1346.0,1888194191254289014,195
216,1350,6.25,1332.0,1346.0,11420709860611364432,199
329,2378,7.227963525835866,2366.0,2374.0,9569243604143377421,142
329,2046,6.218844984802431,2028.0,2042.0,2818312064080402326,145
218,1350,6.192660550458716,1332.0,1346.0,9920690115352140616,1
329,2046,6.218844984802431,2028.0,2042.0,3867473647813100017,146
218,1350,6.192660550458716,1332.0,1346.0,1812265100134391917,6
218,1710,7.844036697247707,1692.0,1706.0,13590765947098101639,7
329,2046,6.218844984802431,2028.0,2042.0,7912486139992266893,156
329,2378,7.227963525835866,2366.0,2374.0,16696615652962817295,159
329,2378,7.227963525835866,2366.0,2374.0,3029649397614571073,162
218,1350,6.192660550458716,1332.0,1346.0,2691214384584301988,16
218,1710,7.844036697247707,1692.0,1706.0,13145563685461379474,18
218,1350,6.192660550458716,1332.0,1346.0,5636679343177152011,28
718,5794,8.069637883008356,5778.0,5788.0,18362679354784570984,112
329,2378,7.227963525835866,2366.0,2374.0,12120315753447986244,174
218,1350,6.192660550458716,1332.0,1346.0,13924580387269192613,35
218,1350,6.192660550458716,1332.0,1346.0,9789807141820641084,36
329,2046,6.218844984802431,2028.0,2042.0,17559698901865607288,182
218,1350,6.192660550458716,1332.0,1346.0,11569522600382291437,49
218,1710,7.844036697247707,1692.0,1706.0,15602406638446301155,50
329,2378,7.227963525835866,2366.0,2374.0,15749768378652320357,185
218,1350,6.192660550458716,1332.0,1346.0,9757234010993322639,60
218,1350,6.192660550458716,1332.0,1346.0,10466603210467293947,65
218,1710,7.844036697247707,1692.0,1706.0,16098382420776708489,67
329,2046,6.218844984802431,2028.0,2042.0,13951747795038831206,195
218,1710,7.844036697247707,1692.0,1706.0,13300405275493597612,73
218,1350,6.192660550458716,1332.0,1346.0,11493935379704763498,76
218,1350,6.192660550458716,1332.0,1346.0,6265011016938811258,77
335,2046,6.107462686567164,2028.0,2042.0,5041367256509510109,0
335,2378,7.098507462686567,2366.0,2374.0,13000737518486835130,5
335,2046,6.107462686567164,2028.0,2042.0,9123296018485605919,6
718,5906,8.225626740947074,5888.0,5898.0,15410818160162514655,114
335,2046,6.107462686567164,2028.0,2042.0,6215312982945578160,12
218,1710,7.844036697247707,1692.0,1706.0,331412984277588717,88
335,2046,6.107462686567164,2028.0,2042.0,6525149428686872234,14
218,1350,6.192660550458716,1332.0,1346.0,1785220394503915556,91
335,2378,7.098507462686567,2366.0,2374.0,17957669812646265443,17
335,2378,7.098507462686567,2366.0,2374.0,8343041856689319803,19
218,1350,6.192660550458716,1332.0,1346.0,1534093284584665087,97
218,1710,7.844036697247707,1692.0,1706.0,1928303079868281893,98
335,2378,7.098507462686567,2366.0,2374.0,7963882095731520460,22
218,1810,8.302752293577981,1792.0,1802.0,14468308476703595719,104
218,1350,6.192660550458716,1332.0,1346.0,18051888641663769673,108
218,1350,6.192660550458716,1332.0,1346.0,5810378053756184020,110
335,2046,6.107462686567164,2028.0,2042.0,17194907554674479376,24
218,1350,6.192660550458716,1332.0,1346.0,5023105670554742929,115
218,1350,6.192660550458716,1332.0,1346.0,8682610370822782275,116
335,2046,6.107462686567164,2028.0,2042.0,11277826395454874386,28
218,1710,7.844036697247707,1692.0,1706.0,289055617737920027,117
335,2378,7.098507462686567,2366.0,2374.0,17610648768095653730,31
218,1350,6.192660550458716,1332.0,1346.0,14956635855033401476,126
218,1350,6.192660550458716,1332.0,1346.0,4417734771558343471,127
218,1350,6.192660550458716,1332.0,1346.0,3338767635819059399,131
335,2046,6.107462686567164,2028.0,2042.0,13163278120232588441,34
335,2046,6.107462686567164,2028.0,2042.0,10872632338641409773,36
335,2046,6.107462686567164,2028.0,2042.0,7127715858888593499,38
335,2046,6.107462686567164,2028.0,2042.0,5960375824872432872,43
218,1350,6.192660550458716,1332.0,1346.0,500651674987216685,142
218,1350,6.192660550458716,1332.0,1346.0,5151932418139528431,143
218,1350,6.192660550458716,1332.0,1346.0,4769140558664248763,147
218,1350,6.192660550458716,1332.0,1346.0,2994160710152349089,148
335,2046,6.107462686567164,2028.0,2042.0,9295598346556324425,49
335,2046,6.107462686567164,2028.0,2042.0,8168939272684526136,50
882,6222,7.054421768707483,6192.0,6218.0,17800294252161153302,198
218,1350,6.192660550458716,1332.0,1346.0,1163328562883809118,156
335,2046,6.107462686567164,2028.0,2042.0,8323559617700878941,54
335,2378,7.098507462686567,2366.0,2374.0,12870740905287099113,56
218,1350,6.192660550458716,1332.0,1346.0,15831619908186418913,158
218,1710,7.844036697247707,1692.0,1706.0,996354269262465999,160
218,1350,6.192660550458716,1332.0,1346.0,4375567908639121929,164
335,2046,6.107462686567164,2028.0,2042.0,14315977176725962256,59
335,2378,7.098507462686567,2366.0,2374.0,5428194012079245180,61
335,2046,6.107462686567164,2028.0,2042.0,933685557485976291,62
218,1350,6.192660550458716,1332.0,1346.0,10132168200080504795,171
218,1350,6.192660550458716,1332.0,1346.0,13033129579167294344,179
218,1350,6.192660550458716,1332.0,1346.0,9908395581621550826,182
335,2378,7.098507462686567,2366.0,2374.0,18165093101758058108,71
218,1350,6.192660550458716,1332.0,1346.0,17898084566973798745,186
335,2046,6.107462686567164,2028.0,2042.0,5153917915062079040,73
218,1350,6.192660550458716,1332.0,1346.0,7199087602922935086,191
335,2378,7.098507462686567,2366.0,2374.0,5383423982411982789,80
584,2522,4.318493150684931,2512.0,2518.0,10191272238076062121,112
222,1710,7.702702702702703,1692.0,1706.0,17984370673988963670,0
222,1710,7.702702702702703,1692.0,1706.0,13085142122602922620,2
222,1710,7.702702702702703,1692.0,1706.0,40290925424575483,3
222,1350,6.081081081081081,1332.0,1346.0,15866259126063622436,12
222,1350,6.081081081081081,1332.0,1346.0,3130875800829463458,15
222,1710,7.702702702702703,1692.0,1706.0,2501047938157989080,18
335,2378,7.098507462686567,2366.0,2374.0,1714154173427415569,89
222,1350,6.081081081081081,1332.0,1346.0,14011248132850151737,21
335,2046,6.107462686567164,2028.0,2042.0,704681047242228602,91
335,2378,7.098507462686567,2366.0,2374.0,3229220166443669424,92
718,5906,8.225626740947074,5888.0,5898.0,12345934627377971595,117
222,1350,6.081081081081081,1332.0,1346.0,6700064155652380770,33
335,2378,7.098507462686567,2366.0,2374.0,10503209639467935588,99
222,1350,6.081081081081081,1332.0,1346.0,4760748906686634051,35
222,1350,6.081081081081081,1332.0,1346.0,8419839533524110524,41
222,1710,7.702702702702703,1692.0,1706.0,187183531686744297,42
222,1350,6.081081081081081,1332.0,1346.0,18267719980305371300,53
222,1350,6.081081081081081,1332.0,1346.0,14734939625583561041,56
222,1350,6.081081081081081,1332.0,1346.0,17631322437654835365,60
335,2378,7.098507462686567,2366.0,2374.0,15480252188974094848,116
718,5794,8.069637883008356,5778.0,5788.0,3325115677882904146,118
335,2046,6.107462686567164,2028.0,2042.0,3238121348782146917,117
222,1350,6.081081081081081,1332.0,1346.0,14154495449073237629,61
222,1350,6.081081081081081,1332.0,1346.0,4919411129307595062,67
222,1350,6.081081081081081,1332.0,1346.0,2764914514237975168,69
335,2046,6.107462686567164,2028.0,2042.0,4531097969200636823,123
335,2046,6.107462686567164,2028.0,2042.0,11828361695772202078,124
222,1710,7.702702702702703,1692.0,1706.0,7010410582976120551,71
222,1350,6.081081081081081,1332.0,1346.0,11063427657428248819,72
222,1710,7.702702702702703,1692.0,1706.0,13995152882712728262,73
335,2046,6.107462686567164,2028.0,2042.0,8604010506446813732,127
222,1350,6.081081081081081,1332.0,1346.0,17883963558702583683,77
335,2378,7.098507462686567,2366.0,2374.0,17784960344459207867,133
335,2046,6.107462686567164,2028.0,2042.0,3193720701722347688,135
335,2378,7.098507462686567,2366.0,2374.0,17134803112370204535,136
335,2046,6.107462686567164,2028.0,2042.0,4661010237587478421,139
335,2378,7.098507462686567,2366.0,2374.0,5364391034814873312,145
335,2046,6.107462686567164,2028.0,2042.0,2346250912369176519,147
222,1350,6.081081081081081,1332.0,1346.0,7059904126097344231,97
718,5906,8.225626740947074,5888.0,5898.0,10024239055578571201,119
335,2642,7.886567164179104,2634.0,2638.0,3570988453216519123,156
335,2378,7.098507462686567,2366.0,2374.0,14389183708473334025,157
335,2378,7.098507462686567,2366.0,2374.0,16197889362230339287,160
335,2046,6.107462686567164,2028.0,2042.0,16794157276578687269,161
222,1350,6.081081081081081,1332.0,1346.0,14295999621188888807,107
222,1350,6.081081081081081,1332.0,1346.0,11256845190811531095,113
335,2046,6.107462686567164,2028.0,2042.0,11827865714241853594,164
335,2046,6.107462686567164,2028.0,2042.0,14389925810639003213,166
335,2046,6.107462686567164,2028.0,2042.0,4870833212974665035,168
222,1710,7.702702702702703,1692.0,1706.0,18077971069406492218,125
335,2378,7.098507462686567,2366.0,2374.0,9528176445892885864,175
222,1350,6.081081081081081,1332.0,1346.0,5821585816006542786,132
335,2046,6.107462686567164,2028.0,2042.0,3013145251830767611,179
335,2046,6.107462686567164,2028.0,2042.0,12881165908564530872,185
941,6242,6.63336875664187,6210.0,6238.0,9029760217893918487,44
335,2046,6.107462686567164,2028.0,2042.0,6625367336207792146,189
222,1710,7.702702702702703,1692.0,1706.0,3195685341194500162,135
222,1710,7.702702702702703,1692.0,1706.0,6379893220083722748,136
222,1710,7.702702702702703,1692.0,1706.0,13120410680506174366,138
335,2378,7.098507462686567,2366.0,2374.0,5163681989964156693,193
335,2046,6.107462686567164,2028.0,2042.0,10095258962461721096,194
335,2046,6.107462686567164,2028.0,2042.0,3516512570616842100,195
335,2046,6.107462686567164,2028.0,2042.0,5545130290266917772,198
222,1350,6.081081081081081,1332.0,1346.0,10967264428185954893,148
222,1350,6.081081081081081,1332.0,1346.0,8753445449622727413,150
338,2046,6.053254437869822,2028.0,2042.0,18368986548781049488,2
338,2046,6.053254437869822,2028.0,2042.0,304768897798128217,4
338,2046,6.053254437869822,2028.0,2042.0,16302047774392985903,8
338,2046,6.053254437869822,2028.0,2042.0,5401336049885169519,10
222,1710,7.702702702702703,1692.0,1706.0,5682716139162514400,156
222,1350,6.081081081081081,1332.0,1346.0,2800562597458594412,159
718,5794,8.069637883008356,5778.0,5788.0,8426668410532089448,121
